Example;PredX;PredY;ActualX;ActualY;ErrorX;ErrorY;Distance;MeasX;MeasY
2041;2732.980650;1777.243921;2700.000000;1812.000000;32.980650;-34.756079;47.913550;2579.000000;1758.000000
2042;2694.156728;1772.243304;2700.000000;1788.000000;-5.843272;-15.756696;16.805276;2543.000000;1752.000000
2043;2688.785636;1703.422997;2700.000000;1764.000000;-11.214364;-60.577003;61.606293;2541.000000;1693.000000
2044;2726.093890;1746.211447;2700.000000;1740.000000;26.093890;6.211447;26.822997;2574.000000;1731.000000
2045;2752.725047;1666.799264;2700.000000;1716.000000;52.725047;-49.200736;72.115484;2602.000000;1665.000000
2046;2750.410704;1714.442279;2700.000000;1692.000000;50.410704;22.442279;55.180567;2598.000000;1705.000000
2047;2760.176844;1691.442126;2700.000000;1668.000000;60.176844;23.442126;64.581622;2608.000000;1686.000000
2048;2733.849599;1651.015676;2700.000000;1644.000000;33.849599;7.015676;34.568990;2585.000000;1651.000000
2049;2743.825003;1597.396716;2700.000000;1620.000000;43.825003;-22.603284;49.310641;2596.000000;1607.000000
2050;2718.929927;1624.123828;2700.000000;1596.000000;18.929927;28.123828;33.901207;2572.000000;1628.000000
2051;2754.907402;1572.498157;2700.000000;1572.000000;54.907402;0.498157;54.909661;2607.000000;1587.000000
2052;2735.517741;1528.358343;2700.000000;1548.000000;35.517741;-19.641657;40.587001;2590.000000;1550.000000
2053;2714.654680;1504.982509;2700.000000;1524.000000;14.654680;-19.017491;24.008845;2571.000000;1530.000000
2054;2689.974832;1408.004908;2700.000000;1500.000000;-10.025168;-91.995092;92.539727;2549.000000;1450.000000
2055;2720.906130;1359.585679;2700.000000;1500.000000;20.906130;-140.414321;141.962135;2578.000000;1412.000000
2056;2684.652750;1354.242184;2700.200000;1485.500000;-15.547250;-131.257816;132.175380;2544.000000;1406.000000
2057;2673.098665;1331.600913;2700.700000;1471.000000;-27.601335;-139.399087;142.105380;2533.000000;1387.000000
2058;2683.587244;1354.301568;2701.600000;1456.500000;-18.012756;-102.198432;103.773690;2543.000000;1406.000000
2059;2695.790901;1300.992714;2702.800000;1442.100000;-7.009099;-141.107286;141.281257;2554.000000;1363.000000
2060;2741.337699;1253.436331;2704.400000;1427.700000;36.937699;-174.263669;178.135398;2596.000000;1326.000000
2061;2763.412193;1220.778723;2706.300000;1413.300000;57.112193;-192.521277;200.813955;2616.000000;1300.000000
2062;2759.364685;1258.496483;2708.600000;1399.000000;50.764685;-140.503517;149.393078;2613.000000;1331.000000
2063;2764.511279;1269.141456;2711.200000;1384.700000;53.311279;-115.558544;127.262994;2618.000000;1340.000000
2064;2789.459253;1203.691779;2714.100000;1370.500000;75.359253;-166.808221;183.040978;2640.000000;1287.000000
2065;2809.119115;1293.459988;2717.400000;1356.400000;91.719115;-62.940012;111.237769;2660.000000;1362.000000
2066;2799.615786;1223.588675;2721.100000;1342.400000;78.515786;-118.811325;142.410882;2650.000000;1304.000000
